0	21
0.5	21
30	600
120	600
125	21
23/09/'22 12:55	Digiheater 3.2
R0 = 158.6	a =  0.0000000	b = 0.279	c = 153.051
Tsample = 330 [ms]  
sample	time	Tset[C]	Tmeas[C]	Rheat[ohm]	Vheat[V]	Iheat[mA]	Pheat [mW]	c
8532	13:42:22.07	600.0	600.081	320.495	1.222304	3.817432	4.666063	153.051	fine
8533	13:42:22.44	600.0	600.085	320.528	1.222452	3.817499	4.666710	153.051	fine
8534	13:42:22.77	600.0	600.086	320.397	1.221704	3.816724	4.662908	153.051	fine
8535	13:42:23.10	600.0	600.081	320.420	1.221855	3.816919	4.663722	153.051	fine
8536	13:42:23.43	600.0	600.067	320.372	1.221539	3.816508	4.662015	153.051	fine
8537	13:42:23.76	600.0	600.049	320.431	1.221858	3.816805	4.663593	153.051	fine
8538	13:42:24.09	600.0	600.020	320.236	1.220786	3.815779	4.658250	153.051	fine
8539	13:42:24.42	600.0	599.977	320.270	1.220940	3.815853	4.658926	153.051	fine
8540	13:42:24.75	600.0	599.929	320.364	1.221534	3.816589	4.662092	153.051	fine
8541	13:42:25.08	600.0	599.889	320.416	1.221818	3.816859	4.663507	153.051	fine
8542	13:42:25.41	600.0	599.859	320.383	1.221608	3.816595	4.662382	153.051	fine
8543	13:42:25.74	600.0	599.827	320.211	1.220590	3.815455	4.657106	153.051	fine
8544	13:42:26.07	600.0	599.788	320.265	1.220959	3.815975	4.659150	153.051	fine
8545	13:42:26.40	600.0	599.752	320.427	1.221892	3.816960	4.663913	153.051	fine
8546	13:42:26.74	600.0	599.730	320.426	1.221901	3.816993	4.663986	153.051	fine
8547	13:42:27.06	600.0	599.732	320.575	1.222722	3.817789	4.668096	153.051	fine
8548	13:42:27.39	600.0	599.756	320.557	1.222668	3.817837	4.667948	153.051	fine
8549	13:42:27.73	600.0	599.806	320.725	1.223706	3.819071	4.673420	153.051	fine
8550	13:42:28.05	600.0	599.881	320.751	1.223808	3.819078	4.673819	153.051	fine
8551	13:42:28.38	600.0	599.973	320.683	1.223430	3.818707	4.671921	153.051	fine
8552	13:42:28.71	600.0	600.059	320.536	1.222543	3.817688	4.667288	153.051	fine
8553	13:42:29.05	600.0	600.130	320.545	1.222603	3.817776	4.667624	153.051	fine
8554	13:42:29.37	600.0	600.190	320.663	1.223294	3.818518	4.671169	153.051	fine
8555	13:42:29.71	600.0	600.239	320.519	1.222424	3.817526	4.666635	153.051	fine
8556	13:42:30.04	600.0	600.277	320.551	1.222603	3.817695	4.667525	153.051	fine
8557	13:42:30.37	600.0	600.295	320.395	1.221699	3.816737	4.662903	153.051	fine
8558	13:42:30.70	600.0	600.287	320.314	1.221286	3.816407	4.660925	153.051	fine
8559	13:42:31.03	600.0	600.255	320.342	1.221403	3.816440	4.661412	153.051	fine
8560	13:42:31.36	600.0	600.215	320.471	1.222159	3.817270	4.665312	153.051	fine
8561	13:42:31.69	600.0	600.168	320.263	1.220920	3.815867	4.658867	153.051	fine
8562	13:42:32.02	600.0	600.106	320.180	1.220473	3.815469	4.656678	153.051	fine
8563	13:42:32.35	600.0	600.034	320.329	1.221338	3.816386	4.661096	153.051	fine
8564	13:42:32.67	600.0	599.960	320.237	1.220766	3.815705	4.658083	153.051	fine
8565	13:42:33.01	600.0	599.894	320.376	1.221576	3.816575	4.662238	153.051	fine
8566	13:42:33.34	600.0	599.836	320.305	1.221153	3.816103	4.660045	153.051	fine
8567	13:42:33.67	600.0	599.802	320.556	1.222640	3.817756	4.667740	153.051	fine
8568	13:42:34.00	600.0	599.797	320.604	1.222916	3.818046	4.669148	153.051	fine
8569	13:42:34.33	600.0	599.814	320.440	1.221974	3.817054	4.664343	153.051	fine
8570	13:42:34.66	600.0	599.835	320.436	1.221940	3.817000	4.664147	153.051	fine
8571	13:42:34.99	600.0	599.855	320.467	1.222156	3.817304	4.665342	153.051	fine
8572	13:42:35.32	600.0	599.881	320.572	1.222736	3.817864	4.668241	153.051	fine
8573	13:42:35.65	600.0	599.916	320.561	1.222688	3.817850	4.668040	153.051	fine
8574	13:42:35.98	600.0	599.956	320.521	1.222458	3.817601	4.666856	153.051	fine
8575	13:42:36.31	600.0	599.986	320.387	1.221670	3.816744	4.662802	153.051	fine
8576	13:42:36.64	600.0	600.006	320.473	1.222139	3.817182	4.665129	153.051	fine
8577	13:42:36.97	600.0	600.019	320.469	1.222176	3.817344	4.665468	153.051	fine
8578	13:42:37.30	600.0	600.032	320.515	1.222432	3.817594	4.666750	153.051	fine
8579	13:42:37.63	600.0	600.044	320.461	1.222097	3.817189	4.664974	153.051	fine
8580	13:42:37.96	600.0	600.058	320.567	1.222742	3.817938	4.668353	153.051	fine
8581	13:42:38.29	600.0	600.078	320.542	1.222574	3.817722	4.667449	153.051	fine
8582	13:42:38.62	600.0	600.097	320.477	1.222171	3.817230	4.665306	153.051	fine
8583	13:42:38.96	600.0	600.103	320.333	1.221346	3.816366	4.661104	153.051	fine
8584	13:42:39.28	600.0	600.093	320.368	1.221531	3.816528	4.662007	153.051	fine
8585	13:42:39.61	600.0	600.071	320.396	1.221733	3.816832	4.663148	153.051	fine
8586	13:42:39.93	600.0	600.052	320.526	1.222503	3.817682	4.667128	153.051	fine
8587	13:42:40.27	600.0	600.047	320.555	1.222657	3.817816	4.667879	153.051	fine
8588	13:42:40.60	600.0	600.058	320.593	1.222884	3.818073	4.669061	153.051	fine
8589	13:42:40.93	600.0	600.082	320.606	1.222970	3.818194	4.669535	153.051	fine
8590	13:42:41.26	600.0	600.104	320.383	1.221630	3.816663	4.662552	153.051	fine
8591	13:42:41.59	600.0	600.115	320.446	1.221986	3.817020	4.664345	153.051	fine
8592	13:42:41.94	600.0	600.104	320.274	1.221002	3.816002	4.659346	153.051	fine
8593	13:42:42.24	600.0	600.076	320.308	1.221167	3.816110	4.660107	153.051	fine
8594	13:42:42.58	600.0	600.037	320.383	1.221676	3.816811	4.662906	153.051	fine
8595	13:42:42.91	600.0	600.009	320.576	1.222771	3.817924	4.668446	153.051	fine
8596	13:42:43.24	600.0	600.009	320.688	1.223424	3.818633	4.671809	153.051	fine
8597	13:42:43.57	600.0	600.044	320.772	1.223928	3.819206	4.674432	153.051	fine
8598	13:42:43.90	600.0	600.099	320.615	1.222998	3.818167	4.669611	153.051	fine
8599	13:42:44.23	600.0	600.153	320.510	1.222401	3.817560	4.666589	153.051	fine
8600	13:42:44.56	600.0	600.191	320.462	1.222097	3.817176	4.664958	153.051	fine
8601	13:42:44.89	600.0	600.212	320.504	1.222355	3.817486	4.666325	153.051	fine
8602	13:42:45.22	600.0	600.218	320.398	1.221747	3.816845	4.663219	153.051	fine
8603	13:42:45.55	600.0	600.211	320.427	1.221875	3.816899	4.663773	153.051	fine
8604	13:42:45.88	600.0	600.190	320.373	1.221554	3.816548	4.662118	153.051	fine
8605	13:42:46.21	600.0	600.164	320.449	1.222068	3.817243	4.664932	153.051	fine
8606	13:42:46.54	600.0	600.134	320.369	1.221568	3.816629	4.662272	153.051	fine
8607	13:42:46.87	600.0	600.104	320.443	1.221974	3.817027	4.664310	153.051	fine
8608	13:42:47.20	600.0	600.074	320.382	1.221625	3.816656	4.662522	153.051	fine
8609	13:42:47.53	600.0	600.048	320.464	1.222148	3.817317	4.665326	153.051	fine
8610	13:42:47.87	600.0	600.031	320.495	1.222324	3.817493	4.666214	153.051	fine
8611	13:42:48.19	600.0	600.024	320.497	1.222296	3.817385	4.665973	153.051	fine
8612	13:42:48.52	600.0	600.028	320.548	1.222617	3.817783	4.667686	153.051	fine
8613	13:42:48.85	600.0	600.036	320.438	1.221986	3.817122	4.664469	153.051	fine
8614	13:42:49.19	600.0	600.054	320.670	1.223359	3.818646	4.671576	153.051	fine
8615	13:42:49.52	600.0	600.090	320.723	1.223641	3.818896	4.672956	153.051	fine
8616	13:42:49.85	600.0	600.141	320.622	1.223043	3.818235	4.669867	153.051	fine
8617	13:42:50.18	600.0	600.195	320.594	1.222862	3.817999	4.668884	153.051	fine
8618	13:42:50.51	600.0	600.237	320.505	1.222370	3.817520	4.666420	153.051	fine
8619	13:42:50.84	600.0	600.266	320.510	1.222398	3.817547	4.666562	153.051	fine
8620	13:42:51.17	600.0	600.275	320.384	1.221650	3.816717	4.662693	153.051	fine
8621	13:42:51.50	600.0	600.258	320.276	1.221025	3.816042	4.659482	153.051	fine
8622	13:42:51.83	600.0	600.205	320.094	1.219970	3.814922	4.654091	153.051	fine
8623	13:42:52.16	600.0	600.119	320.130	1.220175	3.815131	4.655127	153.051	fine
8624	13:42:52.49	600.0	600.019	320.253	1.220877	3.815853	4.658688	153.051	fine
8625	13:42:52.82	600.0	599.922	320.239	1.220809	3.815806	4.658370	153.051	fine
8626	13:42:53.15	600.0	599.837	320.314	1.221241	3.816272	4.660587	153.051	fine
8627	13:42:53.48	600.0	599.778	320.520	1.222458	3.817614	4.666872	153.051	fine
8628	13:42:53.81	600.0	599.756	320.576	1.222782	3.817965	4.668538	153.051	fine
8629	13:42:54.14	600.0	599.769	320.584	1.222819	3.817978	4.668696	153.051	fine
8630	13:42:54.47	600.0	599.805	320.596	1.222935	3.818208	4.669422	153.051	fine
8631	13:42:54.80	600.0	599.855	320.557	1.222680	3.817870	4.668032	153.051	fine
8632	13:42:55.13	600.0	599.906	320.513	1.222398	3.817513	4.666520	153.051	fine
8633	13:42:55.46	600.0	599.957	320.575	1.222734	3.817816	4.668172	153.051	fine
8634	13:42:55.79	600.0	600.001	320.485	1.222267	3.817439	4.665931	153.051	fine
8635	13:42:56.12	600.0	600.038	320.496	1.222321	3.817472	4.666178	153.051	fine
8636	13:42:56.45	600.0	600.061	320.395	1.221702	3.816737	4.662913	153.051	fine
8637	13:42:56.78	600.0	600.068	320.393	1.221733	3.816865	4.663189	153.051	fine
8638	13:42:57.11	600.0	600.058	320.333	1.221355	3.816393	4.661169	153.051	fine
8639	13:42:57.44	600.0	600.032	320.277	1.221022	3.816022	4.659447	153.051	fine
8640	13:42:57.77	600.0	599.987	320.222	1.220675	3.815597	4.657604	153.051	fine
8641	13:42:58.10	600.0	599.932	320.286	1.221110	3.816197	4.659997	153.051	fine
8642	13:42:58.44	600.0	599.877	320.363	1.221559	3.816676	4.662297	153.051	fine
8643	13:42:58.76	600.0	599.841	320.514	1.222398	3.817506	4.666512	153.051	fine
8644	13:42:59.10	600.0	599.827	320.497	1.222336	3.817506	4.666273	153.051	fine
8645	13:42:59.42	600.0	599.828	320.402	1.221747	3.816805	4.663170	153.051	fine
8646	13:42:59.76	600.0	599.837	320.520	1.222478	3.817675	4.667022	153.051	fine
8647	13:43:00.08	600.0	599.849	320.396	1.221727	3.816811	4.663102	153.051	fine
8648	13:43:00.42	600.0	599.867	320.547	1.222637	3.817850	4.667845	153.051	fine
8649	13:43:00.75	600.0	599.903	320.718	1.223669	3.819038	4.673238	153.051	fine
8650	13:43:01.07	600.0	599.968	320.826	1.224258	3.819591	4.676163	153.051	fine
8651	13:43:01.40	600.0	600.058	320.764	1.223877	3.819139	4.674154	153.051	fine
8652	13:43:01.73	600.0	600.151	320.597	1.222918	3.818134	4.669266	153.051	fine
8653	13:43:02.08	600.0	600.221	320.422	1.221912	3.817081	4.664137	153.051	fine
8654	13:43:02.40	600.0	600.261	320.463	1.222111	3.817209	4.665053	153.051	fine
8655	13:43:02.72	600.0	600.270	320.358	1.221463	3.816440	4.661639	153.051	fine
8656	13:43:03.07	600.0	600.246	320.195	1.220533	3.815476	4.656914	153.051	fine
8657	13:43:03.39	600.0	600.188	320.183	1.220493	3.815496	4.656787	153.051	fine
8658	13:43:03.72	600.0	600.105	320.167	1.220419	3.815455	4.656455	153.051	fine
8659	13:43:04.05	600.0	600.009	320.190	1.220576	3.815671	4.657315	153.051	fine
8660	13:43:04.38	600.0	599.912	320.256	1.220897	3.815887	4.658805	153.051	fine
8661	13:43:04.71	600.0	599.820	320.186	1.220476	3.815408	4.656614	153.051	fine
8662	13:43:05.03	600.0	599.742	320.360	1.221514	3.816575	4.662000	153.051	fine
8663	13:43:05.37	600.0	599.687	320.418	1.221852	3.816939	4.663736	153.051	fine
8664	13:43:05.70	600.0	599.664	320.524	1.222503	3.817715	4.667169	153.051	fine
8665	13:43:06.03	600.0	599.675	320.611	1.222964	3.818113	4.669415	153.051	fine
8666	13:43:06.36	600.0	599.720	320.714	1.223598	3.818862	4.672752	153.051	fine
8667	13:43:06.69	600.0	599.795	320.700	1.223524	3.818801	4.672395	153.051	fine
8668	13:43:07.03	600.0	599.884	320.650	1.223245	3.818525	4.670993	153.051	fine
8669	13:43:07.35	600.0	599.970	320.557	1.222663	3.817810	4.667893	153.051	fine
8670	13:43:07.68	600.0	600.036	320.391	1.221684	3.816737	4.662848	153.051	fine
8671	13:43:08.01	600.0	600.073	320.401	1.221716	3.816717	4.662943	153.051	fine
8672	13:43:08.34	600.0	600.087	320.404	1.221773	3.816859	4.663333	153.051	fine
8673	13:43:08.67	600.0	600.082	320.332	1.221329	3.816332	4.660998	153.051	fine
8674	13:43:09.00	600.0	600.054	320.218	1.220661	3.815597	4.657550	153.051	fine
8675	13:43:09.33	600.0	600.005	320.242	1.220772	3.815664	4.658056	153.051	fine
8676	13:43:09.66	600.0	599.950	320.362	1.221545	3.816649	4.662210	153.051	fine
8677	13:43:09.99	600.0	599.908	320.506	1.222373	3.817513	4.666423	153.051	fine
8678	13:43:10.32	600.0	599.886	320.463	1.222125	3.817250	4.665157	153.051	fine
8679	13:43:10.65	600.0	599.874	320.364	1.221494	3.816460	4.661783	153.051	fine
8680	13:43:10.98	600.0	599.858	320.288	1.221090	3.816103	4.659806	153.051	fine
8681	13:43:11.31	600.0	599.835	320.331	1.221352	3.816413	4.661183	153.051	fine
8682	13:43:11.64	600.0	599.815	320.466	1.222159	3.817324	4.665378	153.051	fine
8683	13:43:11.97	600.0	599.817	320.620	1.223049	3.818275	4.669938	153.051	fine
8684	13:43:12.30	600.0	599.838	320.503	1.222347	3.817472	4.666276	153.051	fine
8685	13:43:12.63	600.0	599.865	320.426	1.221864	3.816879	4.663705	153.051	fine
8686	13:43:12.96	600.0	599.887	320.436	1.221946	3.817014	4.664185	153.051	fine
8687	13:43:13.29	600.0	599.901	320.399	1.221778	3.816933	4.663446	153.051	fine
8688	13:43:13.62	600.0	599.904	320.322	1.221295	3.816339	4.660876	153.051	fine
8689	13:43:13.95	600.0	599.890	320.262	1.220948	3.815975	4.659107	153.051	fine
8690	13:43:14.28	600.0	599.863	320.316	1.221267	3.816319	4.660742	153.051	fine
8691	13:43:14.61	600.0	599.825	320.218	1.220726	3.815799	4.658047	153.051	fine
8692	13:43:14.94	600.0	599.787	320.389	1.221679	3.816737	4.662827	153.051	fine
8693	13:43:15.27	600.0	599.762	320.487	1.222287	3.817472	4.666048	153.051	fine
8694	13:43:15.60	600.0	599.754	320.405	1.221784	3.816879	4.663401	153.051	fine
8695	13:43:15.93	600.0	599.753	320.384	1.221684	3.816825	4.662956	153.051	fine
8696	13:43:16.26	600.0	599.757	320.456	1.222119	3.817317	4.665218	153.051	fine
8697	13:43:16.60	600.0	599.775	320.581	1.222842	3.818093	4.668923	153.051	fine
8698	13:43:16.92	600.0	599.816	320.687	1.223473	3.818795	4.672191	153.051	fine
8699	13:43:17.25	600.0	599.878	320.642	1.223132	3.818262	4.670237	153.051	fine
8700	13:43:17.58	600.0	599.949	320.601	1.222898	3.818032	4.669066	153.051	fine
8701	13:43:17.92	600.0	600.016	320.536	1.222546	3.817695	4.667308	153.051	fine
8702	13:43:18.25	600.0	600.060	320.321	1.221281	3.816312	4.660788	153.051	fine
8703	13:43:18.57	600.0	600.081	320.450	1.222048	3.817176	4.664773	153.051	fine
8704	13:43:18.91	600.0	600.089	320.485	1.222273	3.817452	4.665969	153.051	fine
8705	13:43:19.24	600.0	600.093	320.453	1.222065	3.817182	4.664847	153.051	fine
8706	13:43:19.57	600.0	600.097	320.535	1.222572	3.817789	4.667521	153.051	fine
8707	13:43:19.90	600.0	600.092	320.295	1.221153	3.816224	4.660193	153.051	fine
8708	13:43:20.22	600.0	600.073	320.340	1.221386	3.816407	4.661305	153.051	fine
8709	13:43:20.56	600.0	600.045	320.412	1.221829	3.816939	4.663649	153.051	fine
8710	13:43:20.89	600.0	600.007	320.238	1.220806	3.815820	4.658375	153.051	fine
8711	13:43:21.22	600.0	599.960	320.275	1.221033	3.816083	4.659564	153.051	fine
8712	13:43:21.55	600.0	599.908	320.337	1.221392	3.816460	4.661393	153.051	fine
8713	13:43:21.88	600.0	599.866	320.440	1.222003	3.817142	4.664558	153.051	fine
8714	13:43:22.21	600.0	599.844	320.501	1.222373	3.817580	4.666505	153.051	fine
8715	13:43:22.54	600.0	599.848	320.627	1.223083	3.818295	4.670093	153.051	fine
8716	13:43:22.87	600.0	599.883	320.721	1.223669	3.819004	4.673196	153.051	fine
8717	13:43:23.20	600.0	599.938	320.585	1.222881	3.818161	4.669158	153.051	fine
8718	13:43:23.53	600.0	600.006	320.694	1.223476	3.818720	4.672111	153.051	fine
8719	13:43:23.86	600.0	600.075	320.607	1.222953	3.818127	4.669388	153.051	fine
8720	13:43:24.19	600.0	600.142	320.612	1.223012	3.818255	4.669772	153.051	fine
8721	13:43:24.52	600.0	600.197	320.522	1.222446	3.817560	4.666763	153.051	fine
8722	13:43:24.85	600.0	600.238	320.533	1.222543	3.817729	4.667338	153.051	fine
8723	13:43:25.18	600.0	600.264	320.502	1.222387	3.817607	4.666593	153.051	fine
8724	13:43:25.51	600.0	600.275	320.435	1.221986	3.817155	4.664510	153.051	fine
8725	13:43:25.84	600.0	600.268	320.382	1.221633	3.816683	4.662587	153.051	fine
8726	13:43:26.17	600.0	600.244	320.373	1.221576	3.816616	4.662288	153.051	fine
8727	13:43:26.50	600.0	600.205	320.320	1.221295	3.816366	4.660909	153.051	fine
8728	13:43:26.83	600.0	600.156	320.347	1.221480	3.816622	4.661927	153.051	fine
8729	13:43:27.16	600.0	600.105	320.385	1.221667	3.816757	4.662808	153.051	fine
8730	13:43:27.49	600.0	600.056	320.352	1.221468	3.816521	4.661760	153.051	fine
8731	13:43:27.82	600.0	600.011	320.394	1.221738	3.816865	4.663211	153.051	fine
8732	13:43:28.15	600.0	599.980	320.519	1.222429	3.817533	4.666665	153.051	fine
8733	13:43:28.48	600.0	599.966	320.512	1.222429	3.817621	4.666772	153.051	fine
8734	13:43:28.81	600.0	599.975	320.647	1.223254	3.818586	4.671100	153.051	fine
8735	13:43:29.14	600.0	600.006	320.653	1.223277	3.818592	4.671195	153.051	fine
8736	13:43:29.47	600.0	600.053	320.635	1.223137	3.818363	4.670382	153.051	fine
8737	13:43:29.80	600.0	600.106	320.594	1.222904	3.818127	4.669203	153.051	fine
8738	13:43:30.13	600.0	600.157	320.579	1.222839	3.818107	4.668929	153.051	fine
8739	13:43:30.46	600.0	600.198	320.508	1.222361	3.817452	4.666305	153.051	fine
8740	13:43:30.79	600.0	600.220	320.392	1.221719	3.816832	4.663094	153.051	fine
8741	13:43:31.12	600.0	600.224	320.446	1.222014	3.817115	4.664569	153.051	fine
8742	13:43:31.45	600.0	600.206	320.283	1.221124	3.816272	4.660142	153.051	fine
8743	13:43:31.78	600.0	600.179	320.504	1.222378	3.817560	4.666502	153.051	fine
8744	13:43:32.12	600.0	600.157	320.520	1.222472	3.817661	4.666984	153.051	fine
8745	13:43:32.45	600.0	600.137	320.376	1.221613	3.816690	4.662519	153.051	fine
8746	13:43:32.78	600.0	600.114	320.390	1.221710	3.816825	4.663053	153.051	fine
8747	13:43:33.11	600.0	600.088	320.442	1.222057	3.817290	4.664946	153.051	fine
8748	13:43:33.44	600.0	600.080	320.699	1.223524	3.818808	4.672403	153.051	fine
8749	13:43:33.76	600.0	600.093	320.602	1.222953	3.818188	4.669462	153.051	fine
8750	13:43:34.10	600.0	600.119	320.530	1.222549	3.817776	4.667417	153.051	fine
8751	13:43:34.43	600.0	600.145	320.539	1.222540	3.817641	4.667220	153.051	fine
8752	13:43:34.75	600.0	600.169	320.561	1.222688	3.817850	4.668040	153.051	fine
8753	13:43:35.09	600.0	600.187	320.458	1.222125	3.817317	4.665239	153.051	fine
8754	13:43:35.42	600.0	600.191	320.386	1.221684	3.816798	4.662923	153.051	fine
8755	13:43:35.75	600.0	600.178	320.353	1.221497	3.816602	4.661967	153.051	fine
8756	13:43:36.08	600.0	600.153	320.438	1.221997	3.817149	4.664545	153.051	fine
8757	13:43:36.41	600.0	600.124	320.386	1.221670	3.816751	4.662811	153.051	fine
8758	13:43:36.74	600.0	600.091	320.342	1.221423	3.816501	4.661562	153.051	fine
8759	13:43:37.07	600.0	600.051	320.343	1.221423	3.816487	4.661545	153.051	fine
8760	13:43:37.40	600.0	600.006	320.296	1.221141	3.816177	4.660092	153.051	fine
8761	13:43:37.73	600.0	599.965	320.460	1.222125	3.817297	4.665215	153.051	fine
8762	13:43:38.06	600.0	599.943	320.581	1.222844	3.818100	4.668942	153.051	fine
8763	13:43:38.39	600.0	599.955	320.734	1.223717	3.818997	4.673373	153.051	fine
8764	13:43:38.72	600.0	599.992	320.592	1.222890	3.818113	4.669132	153.051	fine
8765	13:43:39.05	600.0	600.036	320.501	1.222364	3.817553	4.666440	153.051	fine
8766	13:43:39.38	600.0	600.077	320.594	1.222893	3.818093	4.669119	153.051	fine
8767	13:43:39.71	600.0	600.114	320.511	1.222404	3.817553	4.666592	153.051	fine
8768	13:43:40.04	600.0	600.146	320.539	1.222600	3.817830	4.667679	153.051	fine
8769	13:43:40.37	600.0	600.174	320.573	1.222805	3.818066	4.668749	153.051	fine
8770	13:43:40.70	600.0	600.198	320.513	1.222472	3.817742	4.667083	153.051	fine
8771	13:43:41.03	600.0	600.214	320.468	1.222168	3.817324	4.665410	153.051	fine
8772	13:43:41.36	600.0	600.214	320.375	1.221616	3.816710	4.662555	153.051	fine
8773	13:43:41.69	600.0	600.195	320.322	1.221306	3.816380	4.660968	153.051	fine
8774	13:43:42.02	600.0	600.153	320.245	1.220843	3.815847	4.658549	153.051	fine
8775	13:43:42.35	600.0	600.101	320.374	1.221616	3.816724	4.662571	153.051	fine
8776	13:43:42.68	600.0	600.045	320.322	1.221286	3.816312	4.660810	153.051	fine
8777	13:43:43.01	600.0	599.993	320.345	1.221463	3.816589	4.661821	153.051	fine
8778	13:43:43.34	600.0	599.943	320.339	1.221412	3.816508	4.661526	153.051	fine
8779	13:43:43.67	600.0	599.892	320.239	1.220806	3.815806	4.658359	153.051	fine
8780	13:43:44.00	600.0	599.849	320.475	1.222213	3.817391	4.665667	153.051	fine
8781	13:43:44.33	600.0	599.825	320.489	1.222287	3.817452	4.666023	153.051	fine
8782	13:43:44.66	600.0	599.826	320.574	1.222782	3.817985	4.668563	153.051	fine
8783	13:43:44.99	600.0	599.848	320.554	1.222657	3.817830	4.667896	153.051	fine
8784	13:43:45.32	600.0	599.882	320.536	1.222552	3.817715	4.667354	153.051	fine
8785	13:43:45.66	600.0	599.918	320.477	1.222216	3.817371	4.665653	153.051	fine
8786	13:43:45.99	600.0	599.949	320.454	1.222108	3.817304	4.665158	153.051	fine
8787	13:43:46.31	600.0	599.973	320.480	1.222216	3.817337	4.665611	153.051	fine
